,bodyId_pre,bodyId_post,weight,instance_pre,instance_post
1949,5813056917,5813064332,8,LNd4,SMP201
1950,5813056917,5813068563,9,LNd4,
1951,5813056917,5813088525,19,LNd4,
1952,5813056917,5813109064,8,LNd4,
1953,5813056917,5813111989,34,LNd4,
1954,5813056917,5813130028,3,LNd4,SMP407
1955,5813056917,5813133506,4,LNd4,
1956,5813056917,5901196628,20,LNd4,SMP315
1957,5813056917,5901232053,12,LNd4,SMP272
1958,5813064789,266187383,6,LNd3,SMP347
1959,5813064789,266873591,14,LNd3,SMP350
1960,5813064789,267214250,12,LNd3,pC1b
1961,5813064789,296199026,23,LNd3,SMP350
1962,5813064789,296544364,6,LNd3,LNd1
1963,5813064789,297230760,8,LNd3,5-HTPMPD01
1964,5813064789,297239396,4,LNd3,SMP486_e
1965,5813064789,297243542,14,LNd3,SMP335
1966,5813064789,297251765,9,LNd3,SMP486_a
1967,5813064789,297563139,3,LNd3,SMP515
1968,5813064789,297584869,4,LNd3,SMP035
1969,5813064789,297588775,5,LNd3,SMP481
1970,5813064789,297588838,5,LNd3,SMP486_b
1971,5813064789,297588882,12,LNd3,
1972,5813064789,297917158,5,LNd3,SMP035
1973,5813064789,297925478,14,LNd3,SMP230
1974,5813064789,297925887,12,LNd3,
1975,5813064789,297930040,10,LNd3,SMP486_f
1976,5813064789,297934349,3,LNd3,SMP408_d
1977,5813064789,298258354,10,LNd3,SMP406
1978,5813064789,298258714,11,LNd3,SMP041
1979,5813064789,298266903,4,LNd3,SMP408_d
1980,5813064789,298266950,11,LNd3,
1981,5813064789,298270808,4,LNd3,SMP296
1982,5813064789,298279629,6,LNd3,SMP486_f
1983,5813064789,298591130,17,LNd3,SMP348
1984,5813064789,298625276,5,LNd3,SMP484
1985,5813064789,298944620,3,LNd3,SMP299
1986,5813064789,298961895,4,LNd3,SMP478
1987,5813064789,299043307,3,LNd3,SLP218
1988,5813064789,326888433,13,LNd3,SMP347
1989,5813064789,326905980,4,LNd3,SMP486_c
1990,5813064789,327242169,3,LNd3,SMP035
1991,5813064789,327255181,5,LNd3,SMP290
1992,5813064789,327587580,9,LNd3,SMP486_c
1993,5813064789,327587644,27,LNd3,SMP162
1994,5813064789,327596481,11,LNd3,SMP035
1995,5813064789,327932807,11,LNd3,SMP486_a
1996,5813064789,327933208,9,LNd3,SMP486_f
1997,5813064789,327933679,13,LNd3,SMP486_c
1998,5813064789,327937494,18,LNd3,SMP350
1999,5813064789,327937628,9,LNd3,SMP485
2000,5813064789,328273806,20,LNd3,SMP226
2001,5813064789,328274706,6,LNd3,SMP486_c
2002,5813064789,328278368,4,LNd3,SMP486_b
2003,5813064789,328283406,3,LNd3,SMP440
2004,5813064789,328283528,3,LNd3,
2005,5813064789,329566197,9,LNd3,SMP549
2006,5813064789,330316013,10,LNd3,SMP389
2007,5813064789,331774931,3,LNd3,
2008,5813064789,357940977,3,LNd3,SMP218
2009,5813064789,358285424,9,LNd3,SMP226
2010,5813064789,358295017,4,LNd3,
2011,5813064789,358635284,7,LNd3,SMP480
2012,5813064789,358639884,7,LNd3,SMP219
2013,5813064789,358976515,10,LNd3,SMP228
2014,5813064789,360254108,15,LNd3,SMP334
2015,5813064789,360690414,13,LNd3,SMP162
2016,5813064789,360698817,3,LNd3,SMP105_b
2017,5813064789,361312146,3,LNd3,SMP103
2018,5813064789,386847799,3,LNd3,SMP225
2019,5813064789,390344371,6,LNd3,SMP230
2020,5813064789,390356988,4,LNd3,SMP217
2021,5813064789,390361224,13,LNd3,SMP347
2022,5813064789,417536905,5,LNd3,SMP225
2023,5813064789,419337157,4,LNd3,SMP260
2024,5813064789,421033734,3,LNd3,
2025,5813064789,423442357,5,LNd3,SMP480
2026,5813064789,448234999,4,LNd3,SMP230
2027,5813064789,448260940,3,LNd3,LNd2
2028,5813064789,478937243,10,LNd3,SMP228
2029,5813064789,481394217,3,LNd3,
2030,5813064789,486255488,4,LNd3,
2031,5813064789,510680957,6,LNd3,SMP228
2032,5813064789,544840037,3,LNd3,
2033,5813064789,571364144,17,LNd3,SMP228
2034,5813064789,571709547,3,LNd3,SMP233
2035,5813064789,576260070,4,LNd3,SMP297
2036,5813064789,580719155,4,LNd3,
2037,5813064789,581055513,9,LNd3,
2038,5813064789,581755530,4,LNd3,
2039,5813064789,610049447,3,LNd3,
2040,5813064789,613822435,6,LNd3,SMP103
2041,5813064789,637949445,3,LNd3,
2042,5813064789,665552356,3,LNd3,SMP296
2043,5813064789,952792408,5,LNd3,
2044,5813064789,1009578838,5,LNd3,SMP560
2045,5813064789,5812980079,5,LNd3,SMP128
2046,5813064789,5813007108,3,LNd3,SMP346
2047,5813064789,5813008911,7,LNd3,SMP486_d
2048,5813064789,5813009881,9,LNd3,SMP485
2049,5813064789,5813009946,7,LNd3,
2050,5813064789,5813020696,3,LNd3,SMP337
2051,5813064789,5813020850,5,LNd3,SMP364
2052,5813064789,5813020969,4,LNd3,SMP486_e
2053,5813064789,5813032640,3,LNd3,SMP228
2054,5813064789,5813039902,3,LNd3,SMP406
2055,5813064789,5813039910,33,LNd3,SMP348
2056,5813064789,5813047713,3,LNd3,SLP280
2057,5813064789,5813049907,7,LNd3,SLP390
2058,5813064789,5813055773,4,LNd3,SMP094
2059,5813064789,5813064828,5,LNd3,SMP349
2060,5813064789,5813077891,4,LNd3,SMP486_d
2061,5813064789,5813087939,4,LNd3,
2062,5813064789,5813092319,15,LNd3,SMP346
2063,5813064789,5813129573,3,LNd3,SMP299
2064,5813064789,5901195498,4,LNd3,SMP125
2065,5813069648,266873389,3,LNd6,SLP340
2066,5813069648,295063181,9,LNd6,DNES2
2067,5813069648,297221971,3,LNd6,SLP067
2068,5813069648,297243542,4,LNd6,SMP335
2069,5813069648,324846570,9,LNd6,DN1pA2
2070,5813069648,325529237,14,LNd6,DN1pA3
2071,5813069648,327588446,38,LNd6,SMP162
2072,5813069648,327933814,6,LNd6,SMP224
2073,5813069648,329732855,62,LNd6,SMP368
2074,5813069648,356140100,25,LNd6,SLP249
2075,5813069648,357607932,5,LNd6,
2076,5813069648,357932060,4,LNd6,SMP297
2077,5813069648,357940977,15,LNd6,SMP218
2078,5813069648,357944721,14,LNd6,SMP162
2079,5813069648,357949102,21,LNd6,SMP222
2080,5813069648,358631537,3,LNd6,SMP343
2081,5813069648,358976440,15,LNd6,SMP219
2082,5813069648,360677632,11,LNd6,SMP251
2083,5813069648,387166379,13,LNd6,DN1pA5
2084,5813069648,387944118,10,LNd6,DN1pA4
2085,5813069648,388280529,4,LNd6,SMP453
2086,5813069648,388881226,9,LNd6,LHPV6m1
2087,5813069648,389199936,4,LNd6,SLP304
2088,5813069648,389419768,4,LNd6,
2089,5813069648,389419787,6,LNd6,
2090,5813069648,390331583,72,LNd6,SMP368
2091,5813069648,390438574,15,LNd6,
2092,5813069648,391016873,14,LNd6,
2093,5813069648,391052159,6,LNd6,
2094,5813069648,393063351,5,LNd6,SMP272
2095,5813069648,417143726,21,LNd6,SMP223
2096,5813069648,417190793,3,LNd6,SLP309
2097,5813069648,417536905,4,LNd6,SMP225
2098,5813069648,418261858,7,LNd6,SMP427
2099,5813069648,418645869,22,LNd6,DNES3
2100,5813069648,418650351,7,LNd6,
2101,5813069648,420027427,17,LNd6,SMP219
2102,5813069648,420586101,9,LNd6,SMP249
2103,5813069648,421033734,16,LNd6,
2104,5813069648,421068062,32,LNd6,SMP162
2105,5813069648,421405157,5,LNd6,SMP400
2106,5813069648,421477870,9,LNd6,
2107,5813069648,421815053,4,LNd6,
2108,5813069648,422052346,3,LNd6,SMP404
2109,5813069648,422419397,12,LNd6,
2110,5813069648,424443911,3,LNd6,SMP353
2111,5813069648,448238871,7,LNd6,SMP220
2112,5813069648,449335798,14,LNd6,SMP223
2113,5813069648,449339510,4,LNd6,
2114,5813069648,450371612,3,LNd6,SMP228
2115,5813069648,451148838,34,LNd6,SMP162
2116,5813069648,452167518,10,LNd6,
2117,5813069648,453467404,3,LNd6,
2118,5813069648,453522986,14,LNd6,SMP162
2119,5813069648,479290982,4,LNd6,SLP337
2120,5813069648,480328501,3,LNd6,SMP427
2121,5813069648,480387478,7,LNd6,SMP403
2122,5813069648,480581727,5,LNd6,CL014
2123,5813069648,480987689,3,LNd6,SMP320
2124,5813069648,481190355,3,LNd6,
2125,5813069648,481394217,8,LNd6,
2126,5813069648,481532281,6,LNd6,
2127,5813069648,482511406,3,LNd6,
2128,5813069648,482861459,6,LNd6,
2129,5813069648,483193732,3,LNd6,FB8C
2130,5813069648,483206709,7,LNd6,
2131,5813069648,484501839,10,LNd6,
2132,5813069648,484566597,4,LNd6,
2133,5813069648,484890037,25,LNd6,SMP162
2134,5813069648,486646991,8,LNd6,SMP404
2135,5813069648,488572496,4,LNd6,SMP123
2136,5813069648,509631101,4,LNd6,SMP220
2137,5813069648,511051477,37,LNd6,5th sLNv
2138,5813069648,511547921,5,LNd6,
2139,5813069648,511772101,12,LNd6,
2140,5813069648,512207870,5,LNd6,
2141,5813069648,512216491,9,LNd6,
2142,5813069648,512225867,6,LNd6,
2143,5813069648,512377806,3,LNd6,SLP406
2144,5813069648,513887940,4,LNd6,
2145,5813069648,514224681,7,LNd6,
2146,5813069648,514565428,7,LNd6,
2147,5813069648,514859045,5,LNd6,SMP220
2148,5813069648,518576422,10,LNd6,
2149,5813069648,540325242,12,LNd6,SMP223
2150,5813069648,541378802,5,LNd6,SLP267
2151,5813069648,541697718,3,LNd6,5-HTPMPV01
2152,5813069648,542056766,4,LNd6,SLP337
2153,5813069648,543247387,6,LNd6,
2154,5813069648,543566772,6,LNd6,
2155,5813069648,543808842,6,LNd6,
2156,5813069648,543916401,4,LNd6,
2157,5813069648,543929121,5,LNd6,
2158,5813069648,544534612,3,LNd6,
2159,5813069648,544615880,5,LNd6,
2160,5813069648,546234932,4,LNd6,
2161,5813069648,546287086,3,LNd6,SMP123
2162,5813069648,547258283,3,LNd6,CL160
2163,5813069648,548718249,4,LNd6,
2164,5813069648,549377313,8,LNd6,SMP519
2165,5813069648,550297695,3,LNd6,SMP415
2166,5813069648,571372889,4,LNd6,SLP267
2167,5813069648,571713905,5,LNd6,SLP266
2168,5813069648,573142803,3,LNd6,
2169,5813069648,573833492,4,LNd6,
2170,5813069648,574395611,4,LNd6,SLP267
2171,5813069648,574978101,3,LNd6,
2172,5813069648,575651309,6,LNd6,
2173,5813069648,576082257,5,LNd6,SMP314
2174,5813069648,577244511,8,LNd6,SMP044
2175,5813069648,578587259,4,LNd6,CL019_b
2176,5813069648,578686468,6,LNd6,
2177,5813069648,602675369,4,LNd6,SLP266
2178,5813069648,604864392,5,LNd6,SMP251
2179,5813069648,606340818,3,LNd6,SMP403
2180,5813069648,607273128,11,LNd6,SMP315
2181,5813069648,607273339,8,LNd6,SMP427
2182,5813069648,609655670,10,LNd6,SMP315
2183,5813069648,611340150,3,LNd6,SMP317
2184,5813069648,636344136,12,LNd6,SMP403
2185,5813069648,636667489,3,LNd6,SMP482
2186,5813069648,639008013,6,LNd6,SMP403
2187,5813069648,640755994,16,LNd6,
2188,5813069648,665466951,4,LNd6,CL014
2189,5813069648,730475736,4,LNd6,
2190,5813069648,761165432,4,LNd6,
2191,5813069648,791527493,7,LNd6,5-HTPMPV03
2192,5813069648,793879702,3,LNd6,SMP403
2193,5813069648,859554255,3,LNd6,SMP453
2194,5813069648,884140963,7,LNd6,CL086_e
2195,5813069648,887930118,3,LNd6,SMP488
2196,5813069648,914492942,3,LNd6,CL086_a
2197,5813069648,945527072,4,LNd6,CL086_e
2198,5813069648,948363764,4,LNd6,FB8C
2199,5813069648,952792408,10,LNd6,
2200,5813069648,1072063538,12,LNd6,DNp27
2201,5813069648,1096850735,5,LNd6,
2202,5813069648,1128274593,4,LNd6,
2203,5813069648,1189973148,4,LNd6,
2204,5813069648,1346814892,7,LNd6,
2205,5813069648,1502700841,6,LNd6,
2206,5813069648,1564399630,10,LNd6,
2207,5813069648,5812980010,12,LNd6,SLP267
2208,5813069648,5812980710,7,LNd6,
2209,5813069648,5813010153,10,LNd6,DN1pA1
2210,5813069648,5813010377,3,LNd6,SMP222
2211,5813069648,5813010683,9,LNd6,SMP601
2212,5813069648,5813011015,3,LNd6,SMP298
2213,5813069648,5813011165,4,LNd6,
2214,5813069648,5813012196,3,LNd6,SMP522
2215,5813069648,5813012366,4,LNd6,SLP267
2216,5813069648,5813013843,5,LNd6,
2217,5813069648,5813020696,12,LNd6,SMP337
2218,5813069648,5813020864,8,LNd6,DNd01
2219,5813069648,5813021192,21,LNd6,LNd5
2220,5813069648,5813021666,40,LNd6,aMe22
2221,5813069648,5813021948,3,LNd6,
2222,5813069648,5813022274,3,LNd6,DN1a2
2223,5813069648,5813022753,20,LNd6,
2224,5813069648,5813023097,3,LNd6,aMe4
2225,5813069648,5813026646,7,LNd6,
2226,5813069648,5813026780,3,LNd6,SMP228
2227,5813069648,5813039993,3,LNd6,
2228,5813069648,5813040744,18,LNd6,
2229,5813069648,5813047183,9,LNd6,
2230,5813069648,5813049344,3,LNd6,
2231,5813069648,5813055817,3,LNd6,PAL01
2232,5813069648,5813056062,9,LNd6,
2233,5813069648,5813056168,5,LNd6,
2234,5813069648,5813056887,4,LNd6,SMP001
2235,5813069648,5813056917,31,LNd6,LNd4
2236,5813069648,5813057153,19,LNd6,SLP249
2237,5813069648,5813067334,3,LNd6,DNES2
2238,5813069648,5813068296,3,LNd6,
2239,5813069648,5813070017,5,LNd6,
2240,5813069648,5813071288,8,LNd6,SMP297
2241,5813069648,5813087531,18,LNd6,SMP223
2242,5813069648,5813096638,3,LNd6,SMP428
2243,5813069648,5813097957,10,LNd6,
2244,5813069648,5813109120,6,LNd6,
2245,5813069648,5813130028,4,LNd6,SMP407
2246,5813069648,5901215966,3,LNd6,SMP400
2247,5813069648,5901232053,9,LNd6,SMP272
2248,5813071319,294428266,3,DN1pB2,SLP363
2249,5813071319,294795822,6,DN1pB2,SLP416
2250,5813071319,295132077,4,DN1pB2,SLP416
2251,5813071319,295132551,3,DN1pB2,SLP416
2252,5813071319,295133015,3,DN1pB2,SLP414
2253,5813071319,295133778,12,DN1pB2,SMP497
2254,5813071319,295137392,3,DN1pB2,SLP419
2255,5813071319,295477467,3,DN1pB2,SLP416
2256,5813071319,295793991,3,DN1pB2,SLP407
2257,5813071319,295849217,12,DN1pB2,SMP497
2258,5813071319,296509709,4,DN1pB2,SMP499
2259,5813071319,296851132,6,DN1pB2,SMP439
2260,5813071319,297541369,5,DN1pB2,SMP466
2261,5813071319,297584752,8,DN1pB2,SMP233
2262,5813071319,298948785,3,DN1pB2,SLP408
2263,5813071319,325122109,5,DN1pB2,SLP364
2264,5813071319,327242287,53,DN1pB2,SMP373
2265,5813071319,327592562,11,DN1pB2,SMP582
2266,5813071319,327933027,3,DN1pB2,SMP168
2267,5813071319,327933814,19,DN1pB2,SMP224
2268,5813071319,356472645,4,DN1pB2,SLP364
2269,5813071319,356472660,3,DN1pB2,SLP445
2270,5813071319,357482735,11,DN1pB2,SLP460
2271,5813071319,357522097,10,DN1pB2,SLP348
2272,5813071319,357923095,3,DN1pB2,SMP539
2273,5813071319,357940977,4,DN1pB2,SMP218
2274,5813071319,357949102,28,DN1pB2,SMP222
2275,5813071319,357949364,23,DN1pB2,SMP233
2276,5813071319,358286442,7,DN1pB2,SMP466
2277,5813071319,358593042,4,DN1pB2,SMP292
2278,5813071319,358631450,3,DN1pB2,SMP222
2279,5813071319,358976440,19,DN1pB2,SMP219
2280,5813071319,359326764,12,DN1pB2,SMP231
2281,5813071319,386833850,3,DN1pB2,SMP529
2282,5813071319,386834269,5,DN1pB2,DN1pB1
2283,5813071319,386847799,3,DN1pB2,SMP225
2284,5813071319,387507495,4,DN1pB2,SLP323
2285,5813071319,387944118,3,DN1pB2,DN1pA4
2286,5813071319,387952104,3,DN1pB2,LHPV10a1
2287,5813071319,388293048,3,DN1pB2,
2288,5813071319,388517539,5,DN1pB2,
2289,5813071319,388859011,3,DN1pB2,SLP349
2290,5813071319,389195896,3,DN1pB2,SLP304
2291,5813071319,389286412,3,DN1pB2,
2292,5813071319,389311717,3,DN1pB2,SMP188
2293,5813071319,389527383,43,DN1pB2,SLP348
2294,5813071319,390590450,27,DN1pB2,SMP531
2295,5813071319,390706983,3,DN1pB2,SMP231
2296,5813071319,391026123,8,DN1pB2,SMP344
2297,5813071319,417143726,13,DN1pB2,SMP223
2298,5813071319,418641700,5,DN1pB2,SMP537
2299,5813071319,418888180,33,DN1pB2,SLP342
2300,5813071319,418987009,5,DN1pB2,SMP464
2301,5813071319,420027427,32,DN1pB2,SMP219
2302,5813071319,420347360,3,DN1pB2,SMP306
2303,5813071319,420904348,6,DN1pB2,SLP226
2304,5813071319,421054850,28,DN1pB2,SMP224
2305,5813071319,421055181,25,DN1pB2,SMP231
2306,5813071319,421405157,8,DN1pB2,SMP400
2307,5813071319,448515267,7,DN1pB2,SMP221
2308,5813071319,449236636,11,DN1pB2,SLP343
2309,5813071319,449335798,21,DN1pB2,SMP223
2310,5813071319,450034902,3,DN1pB2,LPN3
2311,5813071319,450583886,6,DN1pB2,SLP460
2312,5813071319,451049385,5,DN1pB2,LHPV10a1
2313,5813071319,451062462,3,DN1pB2,SMP592
2314,5813071319,451424866,3,DN1pB2,SMP229
2315,5813071319,451722668,8,DN1pB2,
2316,5813071319,453457927,9,DN1pB2,SMP216
2317,5813071319,477918443,41,DN1pB2,SLP463
2318,5813071319,479260921,7,DN1pB2,SMP227
2319,5813071319,479921537,67,DN1pB2,SLP342
2320,5813071319,479987085,4,DN1pB2,SLP266
2321,5813071319,480029788,4,DN1pB2,LPN2
2322,5813071319,481359062,21,DN1pB2,SMP425
2323,5813071319,482852401,15,DN1pB2,
2324,5813071319,509631101,4,DN1pB2,SMP220
2325,5813071319,511051477,4,DN1pB2,5th sLNv
2326,5813071319,511353266,4,DN1pB2,SLP412
2327,5813071319,540325242,36,DN1pB2,SMP223
2328,5813071319,540329317,10,DN1pB2,SLP324
2329,5813071319,542103594,4,DN1pB2,
2330,5813071319,542747457,5,DN1pB2,SLP324
2331,5813071319,543247684,3,DN1pB2,
2332,5813071319,543566744,10,DN1pB2,SMP540
2333,5813071319,545501062,4,DN1pB2,SMP464
2334,5813071319,550297695,10,DN1pB2,SMP415
2335,5813071319,571368849,7,DN1pB2,SMP232
2336,5813071319,571692839,10,DN1pB2,SLP324
2337,5813071319,571709547,25,DN1pB2,SMP233
2338,5813071319,573151229,7,DN1pB2,
2339,5813071319,574062996,6,DN1pB2,SMP229
2340,5813071319,574882311,5,DN1pB2,
2341,5813071319,602723103,8,DN1pB2,
2342,5813071319,604889732,6,DN1pB2,
2343,5813071319,633412502,10,DN1pB2,
2344,5813071319,633412554,8,DN1pB2,
2345,5813071319,637306291,16,DN1pB2,SMP582
2346,5813071319,662197764,3,DN1pB2,SMP309
2347,5813071319,697645622,8,DN1pB2,SMP467
2348,5813071319,760293208,4,DN1pB2,
2349,5813071319,769544445,46,DN1pB2,TuTuB_b
2350,5813071319,792386006,6,DN1pB2,
2351,5813071319,821780859,3,DN1pB2,SMP459
2352,5813071319,829155062,3,DN1pB2,AVLP040
2353,5813071319,987759904,39,DN1pB2,TuTuB_b
2354,5813071319,1036637638,5,DN1pB2,ExR3
2355,5813071319,1046726261,27,DN1pB2,TuBu01
2356,5813071319,1047426385,19,DN1pB2,TuBu01
2357,5813071319,1066511487,3,DN1pB2,aMe8
2358,5813071319,1077459077,20,DN1pB2,TuBu01
2359,5813071319,1077459090,16,DN1pB2,TuBu01
2360,5813071319,1077752379,9,DN1pB2,TuBu08
2361,5813071319,1078102468,5,DN1pB2,MC61
2362,5813071319,1104004164,3,DN1pB2,SLP188_b
2363,5813071319,1108459071,5,DN1pB2,TuBu02
2364,5813071319,1169898618,3,DN1pB2,TuBu01
2365,5813071319,5812980006,4,DN1pB2,SLP368
2366,5813071319,5812980250,9,DN1pB2,SLP309
2367,5813071319,5812980473,4,DN1pB2,CL008
2368,5813071319,5812980984,24,DN1pB2,SMP224
2369,5813071319,5812986876,4,DN1pB2,TuBu07
2370,5813071319,5812987236,3,DN1pB2,TuBu08
2371,5813071319,5813008796,4,DN1pB2,SLP414
2372,5813071319,5813008848,3,DN1pB2,SLP414
2373,5813071319,5813009260,3,DN1pB2,SLP414
2374,5813071319,5813009486,3,DN1pB2,SMP299
2375,5813071319,5813009521,3,DN1pB2,
2376,5813071319,5813010135,5,DN1pB2,SLP465
2377,5813071319,5813010153,3,DN1pB2,DN1pA1
2378,5813071319,5813010377,12,DN1pB2,SMP222
2379,5813071319,5813010435,4,DN1pB2,SMP540
2380,5813071319,5813010682,5,DN1pB2,
2381,5813071319,5813012786,4,DN1pB2,SMP464
2382,5813071319,5813014029,4,DN1pB2,TuBu07
2383,5813071319,5813020812,4,DN1pB2,SLP435
2384,5813071319,5813021192,5,DN1pB2,LNd5
2385,5813071319,5813026364,16,DN1pB2,SMP497
2386,5813071319,5813041180,5,DN1pB2,FB4L
2387,5813071319,5813055759,7,DN1pB2,SMP467
2388,5813071319,5813055790,6,DN1pB2,SMP219
2389,5813071319,5813056917,4,DN1pB2,LNd4
2390,5813071319,5813060768,6,DN1pB2,SMP600
2391,5813071319,5813067725,4,DN1pB2,SLP202
2392,5813071319,5813069648,11,DN1pB2,LNd6
2393,5813071319,5813071288,3,DN1pB2,SMP297
2394,5813071319,5813087531,15,DN1pB2,SMP223
2395,5813071319,5901193482,3,DN1pB2,SLP416
3,5813047586,420221276,50,SLP316_R,SLP374_R
10,5813047586,294437347,32,SLP316_R,SLP001_R
17,5813047586,294760699,24,SLP316_R,SLP373_R
21,5813047586,5813055748,22,SLP316_R,SLP297_R
28,5813047586,325529237,20,SLP316_R,DN1pA_R
32,5813047586,477918443,19,SLP316_R,SLP463(SCB080)_R
34,5813047586,5901201383,18,SLP316_R,SLP297_R
39,5813047586,295470816,16,SLP316_R,SLP097_R
51,5813047586,326128670,14,SLP316_R,SLP301_R
55,5813047586,295119694,13,SLP316_R,SLP301_R
59,5813047586,296148102,12,SLP316_R,SLP097_R
60,5813047586,5813039880,12,SLP316_R,SLP111_a_R
65,5813047586,295470623,11,SLP316_R,SLP055_R
66,5813047586,5813010153,11,SLP316_R,DN1pA_R
71,5813047586,294436967,10,SLP316_R,PPL203_R
72,5813047586,294437328,10,SLP316_R,SLP055_R
73,5813047586,387166379,10,SLP316_R,DN1pA_R
85,5813047586,325122525,9,SLP316_R,SLP316_R
86,5813047586,356832459,9,SLP316_R,SLP054_R
87,5813047586,5813039877,9,SLP316_R,SLP091_R
98,5813047586,327220514,8,SLP316_R,LHAV3a6_R
108,5813047586,295785459,7,SLP316_R,LHAV3a5_R
109,5813047586,326159593,7,SLP316_R,SLP097_R
110,5813047586,326817510,7,SLP316_R,SLP207_R
111,5813047586,355453590,7,SLP316_R,SLP316_R
112,5813047586,357522570,7,SLP316_R,SLP096_R
126,5813047586,294795822,6,SLP316_R,SLP416_R
127,5813047586,295137392,6,SLP316_R,SLP419_R
128,5813047586,295439322,6,SLP316_R,SLP111_a_R
146,5813047586,294441510,5,SLP316_R,SLP351_R
147,5813047586,295456869,5,SLP316_R,SLP055_R
148,5813047586,295779961,5,SLP316_R,SLP090_R
149,5813047586,324846570,5,SLP316_R,DN1pA_R
150,5813047586,326496740,5,SLP316_R,SLP097_R
151,5813047586,326508001,5,SLP316_R,SLP351_R
152,5813047586,327933814,5,SLP316_R,SMP224_R
153,5813047586,358515278,5,SLP316_R,SLP323_R
181,5813047586,294424196,4,SLP316_R,SLP315_R
182,5813047586,294432626,4,SLP316_R,LHPD3b2_R
183,5813047586,295466276,4,SLP316_R,SLP097_R
184,5813047586,327857238,4,SLP316_R,SLP054_R
185,5813047586,359183551,4,SLP316_R,SLP353_R
186,5813047586,387944118,4,SLP316_R,DN1pA_R
187,5813047586,510921766,4,SLP316_R,SLP090_R
188,5813047586,850233586,4,SLP316_R,SLP353_R
189,5813047586,5813039875,4,SLP316_R,SLP091_R
190,5813047586,5813071319,4,SLP316_R,DN1pB_R
240,5813047586,294792184,3,SLP316_R,M_vPNml53_R
241,5813047586,295443724,3,SLP316_R,LHPD3b2_R
242,5813047586,295814895,3,SLP316_R,SLP351_R
243,5813047586,325122109,3,SLP316_R,SLP364_R
244,5813047586,327531576,3,SLP316_R,SLP199_R
245,5813047586,356472645,3,SLP316_R,SLP364_R
246,5813047586,388854495,3,SLP316_R,LHPV4h2_R
247,5813047586,451356082,3,SLP316_R,FB9C_a_R
248,5813047586,851459972,3,SLP316_R,CSD(5HT1)_R
249,5813047586,885940095,3,SLP316_R,FB8H_R
250,5813047586,5813009354,3,SLP316_R,SLP415_R
251,5813047586,5813019868,3,SLP316_R,SLP064_R
20,540998882,327242287,22,SMP232_R,SMP373_R
31,540998882,450034902,19,SMP232_R,LPN_R
47,540998882,356818551,15,SMP232_R,LPN_R
50,540998882,357944930,14,SMP232_R,SMP539_R
57,540998882,299290105,12,SMP232_R,SMP291_R
58,540998882,480029788,12,SMP232_R,LPN_R
64,540998882,298262644,11,SMP232_R,SMP234_R
84,540998882,357923095,9,SMP232_R,SMP539_R
96,540998882,391026123,8,SMP232_R,SMP344_R
97,540998882,481053136,8,SMP232_R,SMP221_R
125,540998882,358286194,6,SMP232_R,SMP537_R
178,540998882,389657555,4,SMP232_R,SMP530_R
179,540998882,727285326,4,SMP232_R,SMP298_R
180,540998882,5813094916,4,SMP232_R,SMP221_R
231,540998882,264083994,3,SMP232_R,DN1a_R
232,540998882,296199026,3,SMP232_R,SMP350_R
233,540998882,296859438,3,SMP232_R,SMP297_R
234,540998882,388638672,3,SMP232_R,SMP161_R
235,540998882,417143726,3,SMP232_R,SMP223_R
236,540998882,448515267,3,SMP232_R,SMP221_R
237,540998882,543566744,3,SMP232_R,SMP540_R
238,540998882,635501884,3,SMP232_R,CL083_R
239,540998882,5813026613,3,SMP232_R,SMP530_R
1,355453590,420221276,64,SLP316_R,SLP374_R
6,355453590,294437347,41,SLP316_R,SLP001_R
8,355453590,296148102,36,SLP316_R,SLP097_R
11,355453590,326159593,29,SLP316_R,SLP097_R
12,355453590,326128670,27,SLP316_R,SLP301_R
14,355453590,325529237,26,SLP316_R,DN1pA_R
15,355453590,5813055748,26,SLP316_R,SLP297_R
24,355453590,294760699,21,SLP316_R,SLP373_R
26,355453590,326496740,20,SLP316_R,SLP097_R
27,355453590,5901201383,20,SLP316_R,SLP297_R
35,355453590,359183551,17,SLP316_R,SLP353_R
38,355453590,294437328,16,SLP316_R,SLP055_R
42,355453590,295119694,15,SLP316_R,SLP301_R
43,355453590,324846570,15,SLP316_R,DN1pA_R
44,355453590,357522570,15,SLP316_R,SLP096_R
45,355453590,387944118,15,SLP316_R,DN1pA_R
46,355453590,477918443,15,SLP316_R,SLP463(SCB080)_R
54,355453590,387166379,13,SLP316_R,DN1pA_R
56,355453590,5813039880,12,SLP316_R,SLP111_a_R
61,355453590,295456869,11,SLP316_R,SLP055_R
62,355453590,326817510,11,SLP316_R,SLP207_R
63,355453590,327220514,11,SLP316_R,LHAV3a6_R
70,355453590,295470623,10,SLP316_R,SLP055_R
80,355453590,295470816,9,SLP316_R,SLP097_R
81,355453590,421003580,9,SLP316_R,SLP354_R
82,355453590,449555633,9,SLP316_R,LHPV6a2_a_R
83,355453590,5813039875,9,SLP316_R,SLP091_R
92,355453590,294441510,8,SLP316_R,SLP351_R
93,355453590,295785459,8,SLP316_R,LHAV3a5_R
94,355453590,5813019868,8,SLP316_R,SLP064_R
95,355453590,5813047586,8,SLP316_R,SLP316_R
103,355453590,294424196,7,SLP316_R,SLP315_R
104,355453590,294436967,7,SLP316_R,PPL203_R
105,355453590,295466276,7,SLP316_R,SLP097_R
